videoid,videourl,good_sub,sub,title,query_phrase,channel,channel_id,channel_url,punctuation_count,subtitle_duration,channel_follower_count,upload_date,duration,view_count,categories,like_count,subtitle_coverage
iZ5Op7bJETg,https://www.youtube.com/watch?v=iZ5Op7bJETg,False,False,,کمبود سلنیوم,,,,0,0.0,,,,,[],,
Sjsj1mV_obQ,https://www.youtube.com/watch?v=Sjsj1mV_obQ,False,False,,سردینکا,,,,0,0.0,,,,,[],,
Q6rUC5ISwL4,https://www.youtube.com/watch?v=Q6rUC5ISwL4,False,False,,جیمز ساوت,,,,0,0.0,,,,,[],,
Q4L00UAt5JY,https://www.youtube.com/watch?v=Q4L00UAt5JY,False,False,,تایسون گریفین,,,,0,0.0,,,,,[],,
_xgmsb4Rabg,https://www.youtube.com/watch?v=_xgmsb4Rabg,False,False,,بتسی براندت,,,,0,0.0,,,,,[],,
CXrmTgNtzyk,https://www.youtube.com/watch?v=CXrmTgNtzyk,False,False,,مدل اطلاعات,,,,0,0.0,,,,,[],,
hcLcq3tzU48,https://www.youtube.com/watch?v=hcLcq3tzU48,False,True,,کادربندی عکاسی,,,,0,2.0,,,,,[],,
QxuKk2qUvbY,https://www.youtube.com/watch?v=QxuKk2qUvbY,False,False,,دالار رود,,,,0,0.0,,,,,[],,
-M46Jkk6RvM,https://www.youtube.com/watch?v=-M46Jkk6RvM,False,False,,ری کوریگان,,,,0,0.0,,,,,[],,
fkB23Z1oxuc,https://www.youtube.com/watch?v=fkB23Z1oxuc,False,True,,مدل اطلاعات,,,,147,348.55,,,,,[],,
ejqvadhHvt0,https://www.youtube.com/watch?v=ejqvadhHvt0,False,False,,آثار ژولیوس سزار,,,,0,0.0,,,,,[],,
EunyfX-Zjo4,https://www.youtube.com/watch?v=EunyfX-Zjo4,False,False,,ویتنامی آمریکایی ها,,,,0,0.0,,,,,[],,
267kPd3qivU,https://www.youtube.com/watch?v=267kPd3qivU,False,False,,آدولف آندرسن,,,,0,0.0,,,,,[],,
jUc_9Q5eFSc,https://www.youtube.com/watch?v=jUc_9Q5eFSc,False,False,,کنگن پور,,,,0,0.0,,,,,[],,
zW31wRMaALc,https://www.youtube.com/watch?v=zW31wRMaALc,False,True,,فرهنگ و هنر ایران,,,,0,307.9,,,,,[],,
omHhmzzUW-w,https://www.youtube.com/watch?v=omHhmzzUW-w,False,False,,یو اوهسانگ,,,,0,0.0,,,,,[],,
F1olg273Y-o,https://www.youtube.com/watch?v=F1olg273Y-o,False,True,,آثار ژولیوس سزار,,,,0,6142.6,,,,,[],,
Eg-MVD-AEN8,https://www.youtube.com/watch?v=Eg-MVD-AEN8,False,False,,دالار رود,,,,0,0.0,,,,,[],,
_vOK7RknmTo,https://www.youtube.com/watch?v=_vOK7RknmTo,False,False,,برج ساعت ازمیر,,,,0,0.0,,,,,[],,
cxLHYX1j6PE,https://www.youtube.com/watch?v=cxLHYX1j6PE,False,False,,کاربر تندر ال,,,,0,0.0,,,,,[],,
DEFtpFhl-Io,https://www.youtube.com/watch?v=DEFtpFhl-Io,False,False,,سردینکا,,,,0,0.0,,,,,[],,
eyeAvPLZQb4,https://www.youtube.com/watch?v=eyeAvPLZQb4,False,False,,بتسی براندت,,,,0,0.0,,,,,[],,
GMV5WHUqveo,https://www.youtube.com/watch?v=GMV5WHUqveo,False,False,,بتسی براندت,,,,0,0.0,,,,,[],,
vCbhUXUT-0w,https://www.youtube.com/watch?v=vCbhUXUT-0w,False,False,,گونه نزدیک تهدید,,,,0,0.0,,,,,[],,
4U_OHf1hHj0,https://www.youtube.com/watch?v=4U_OHf1hHj0,False,False,,الکتون مریلند,,,,0,0.0,,,,,[],,
YEBfamv-_do,https://www.youtube.com/watch?v=YEBfamv-_do,False,False,,مارتین هلمن,,,,0,0.0,,,,,[],,
3s11RTN1biM,https://www.youtube.com/watch?v=3s11RTN1biM,False,False,,نیکیتا کونتینی,,,,0,0.0,,,,,[],,
fEoXoSVvaeE,https://www.youtube.com/watch?v=fEoXoSVvaeE,False,False,,اهالی لوله شهر,,,,0,0.0,,,,,[],,
qDFOd1GfbrQ,https://www.youtube.com/watch?v=qDFOd1GfbrQ,False,False,,ژوراوینا,,,,0,0.0,,,,,[],,
bM3eMe6lpcY,https://www.youtube.com/watch?v=bM3eMe6lpcY,False,False,,الفبای مانوی,,,,0,0.0,,,,,[],,
P5qcfBL1Bx8,https://www.youtube.com/watch?v=P5qcfBL1Bx8,False,False,,جمینی,,,,0,0.0,,,,,[],,
-jlbUQ5MMRg,https://www.youtube.com/watch?v=-jlbUQ5MMRg,False,False,,ورتیساری,,,,0,0.0,,,,,[],,
RhS5EjhFPc4,https://www.youtube.com/watch?v=RhS5EjhFPc4,False,True,,نت متغیر,,,,0,434.12,,,,,[],,
0ksdjJMWIpE,https://www.youtube.com/watch?v=0ksdjJMWIpE,False,False,,گونه نزدیک تهدید,,,,0,0.0,,,,,[],,
ibmEMqlKJUM,https://www.youtube.com/watch?v=ibmEMqlKJUM,False,False,,کیم سوک کمدین,,,,0,0.0,,,,,[],,
APH41U55hos,https://www.youtube.com/watch?v=APH41U55hos,False,False,,جمینی,,,,0,0.0,,,,,[],,
XqPEGIPScNE,https://www.youtube.com/watch?v=XqPEGIPScNE,False,False,,موومنت,,,,0,0.0,,,,,[],,
OQPL6rfAF2U,https://www.youtube.com/watch?v=OQPL6rfAF2U,False,True,,نت متغیر,,,,0,323.51,,,,,[],,
yBZ5PeGa9GM,https://www.youtube.com/watch?v=yBZ5PeGa9GM,False,False,,جنگ های پرو,,,,0,0.0,,,,,[],,
09UWyq7I5MQ,https://www.youtube.com/watch?v=09UWyq7I5MQ,False,False,,باشگاه فوتبال مارلو,,,,0,0.0,,,,,[],,
bwaLgZlXKHA,https://www.youtube.com/watch?v=bwaLgZlXKHA,False,False,,منطقه الطوره,,,,0,0.0,,,,,[],,
t1xM_duLUvA,https://www.youtube.com/watch?v=t1xM_duLUvA,False,False,,ایگوان,,,,0,0.0,,,,,[],,
NcXZf7b4f9s,https://www.youtube.com/watch?v=NcXZf7b4f9s,False,False,,سردینکا,,,,0,0.0,,,,,[],,
hQyvcTehDpg,https://www.youtube.com/watch?v=hQyvcTehDpg,False,False,,ایگوان,,,,0,0.0,,,,,[],,
QfOplDz7lqM,https://www.youtube.com/watch?v=QfOplDz7lqM,False,False,,اسماعیل ظفری,,,,0,0.0,,,,,[],,
uix6Rz-vn3E,https://www.youtube.com/watch?v=uix6Rz-vn3E,False,False,,حقوق کیفری عمومی,,,,0,0.0,,,,,[],,
l5doyrUWFbE,https://www.youtube.com/watch?v=l5doyrUWFbE,False,False,,تایسون گریفین,,,,0,0.0,,,,,[],,
iE3Zo_OLGu0,https://www.youtube.com/watch?v=iE3Zo_OLGu0,False,False,,کرکس کمیک,,,,0,0.0,,,,,[],,
4zizNBhDi-g,https://www.youtube.com/watch?v=4zizNBhDi-g,False,False,,دالار رود,,,,0,0.0,,,,,[],,
IMNckvA7A-o,https://www.youtube.com/watch?v=IMNckvA7A-o,False,True,,شهرهای بندری ژاپن,,,,36,579.86,,,,,[],,
g1qxuQU5gMs,https://www.youtube.com/watch?v=g1qxuQU5gMs,False,False,,اووه باین,,,,0,0.0,,,,,[],,
KR5HCFgqwR8,https://www.youtube.com/watch?v=KR5HCFgqwR8,False,True,,بورس,,,,8,178.08,,,,,[],,
5NqOYDlgh-E,https://www.youtube.com/watch?v=5NqOYDlgh-E,False,False,,میسون ریموند,,,,0,0.0,,,,,[],,
aOVf0KeFI6s,https://www.youtube.com/watch?v=aOVf0KeFI6s,False,False,,بورس,,,,0,0.0,,,,,[],,
gJzSWacrkKo,https://www.youtube.com/watch?v=gJzSWacrkKo,False,False,,ادام اسمیت شناگر,,,,0,0.0,,,,,[],,
m51N1GoQyoY,https://www.youtube.com/watch?v=m51N1GoQyoY,False,False,,پانی استیشن کانزاس,,,,0,0.0,,,,,[],,
nbMoCUCX0YY,https://www.youtube.com/watch?v=nbMoCUCX0YY,False,True,,کادربندی عکاسی,,,,0,180.59,,,,,[],,
WDo4NjGmG0o,https://www.youtube.com/watch?v=WDo4NjGmG0o,False,False,,اتحاد دوباره آلمان,,,,0,0.0,,,,,[],,
F46uj8OzzSw,https://www.youtube.com/watch?v=F46uj8OzzSw,False,False,,اووه باین,,,,0,0.0,,,,,[],,
dNhkkU3ak-Y,https://www.youtube.com/watch?v=dNhkkU3ak-Y,False,False,,یو اوهسانگ,,,,0,0.0,,,,,[],,
9egxG4sYHc4,https://www.youtube.com/watch?v=9egxG4sYHc4,False,False,,کاربر تندر ال,,,,0,0.0,,,,,[],,
QEPzRZpXbuc,https://www.youtube.com/watch?v=QEPzRZpXbuc,False,False,,کاربر تندر ال,,,,0,0.0,,,,,[],,
QT55DK2Y5p0,https://www.youtube.com/watch?v=QT55DK2Y5p0,False,False,,کاربر تندر ال,,,,0,0.0,,,,,[],,
BmugdoFDI7Y,https://www.youtube.com/watch?v=BmugdoFDI7Y,False,True,,جنگ های پرو,,,,0,718.56,,,,,[],,
L_mwyg-uYu0,https://www.youtube.com/watch?v=L_mwyg-uYu0,False,False,,ایگوان,,,,0,0.0,,,,,[],,
uEraM1b0J2Y,https://www.youtube.com/watch?v=uEraM1b0J2Y,False,False,,تیساکورود,,,,0,0.0,,,,,[],,
xZTGKzfIzEQ,https://www.youtube.com/watch?v=xZTGKzfIzEQ,False,False,,ایگوان,,,,0,0.0,,,,,[],,
gsKRMWLWAaE,https://www.youtube.com/watch?v=gsKRMWLWAaE,False,False,,جنگ های پرو,,,,0,0.0,,,,,[],,
seL6a8ojfqI,https://www.youtube.com/watch?v=seL6a8ojfqI,False,False,,سردینکا,,,,0,0.0,,,,,[],,
bpoDYbvHROA,https://www.youtube.com/watch?v=bpoDYbvHROA,False,False,,تیساکورود,,,,0,0.0,,,,,[],,
FCGUEmQd2rw,https://www.youtube.com/watch?v=FCGUEmQd2rw,False,False,,یوری باتورین,,,,0,0.0,,,,,[],,
wFwnt6PFu3g,https://www.youtube.com/watch?v=wFwnt6PFu3g,False,False,,ایگوان,,,,0,0.0,,,,,[],,
HQYnb9r6F2g,https://www.youtube.com/watch?v=HQYnb9r6F2g,False,True,,باشگاه فوتبال مارلو,,,,0,1698.08,,,,,[],,
1ABrnTVlWcM,https://www.youtube.com/watch?v=1ABrnTVlWcM,False,False,,حقوق کیفری عمومی,,,,0,0.0,,,,,[],,
w-4r3gU-y2g,https://www.youtube.com/watch?v=w-4r3gU-y2g,False,True,,کادربندی عکاسی,,,,7,200.59,,,,,[],,
TDqLnZ9hRwk,https://www.youtube.com/watch?v=TDqLnZ9hRwk,False,False,,نمادهای ملی سودان,,,,0,0.0,,,,,[],,
F9-u0GxbzCM,https://www.youtube.com/watch?v=F9-u0GxbzCM,False,False,,شیکو چین,,,,0,0.0,,,,,[],,
71l0stjNsP4,https://www.youtube.com/watch?v=71l0stjNsP4,False,False,,اریتما,,,,0,0.0,,,,,[],,
4Q2aznfmcYU,https://www.youtube.com/watch?v=4Q2aznfmcYU,False,False,,,,,,0,0.0,,,,,[],,
OMmxSELuP-8,https://www.youtube.com/watch?v=OMmxSELuP-8,False,False,,,,,,0,0.0,,,,,[],,
TIXQIsGYkDA,https://www.youtube.com/watch?v=TIXQIsGYkDA,False,False,,,,,,0,0.0,,,,,[],,
l0U7SxXHkPY,https://www.youtube.com/watch?v=l0U7SxXHkPY,False,False,,,,,,0,0.0,,,,,[],,
fW8TJg6RRvQ,https://www.youtube.com/watch?v=fW8TJg6RRvQ,False,False,,,,,,0,0.0,,,,,[],,
pK9WLeyHvBQ,https://www.youtube.com/watch?v=pK9WLeyHvBQ,False,False,,,,,,0,0.0,,,,,[],,
nPJL2aAHQ7M,https://www.youtube.com/watch?v=nPJL2aAHQ7M,False,False,,,,,,0,0.0,,,,,[],,
aq3Ncx9oLxw,https://www.youtube.com/watch?v=aq3Ncx9oLxw,False,False,,,,,,0,0.0,,,,,[],,
gy_oEFQtcDE,https://www.youtube.com/watch?v=gy_oEFQtcDE,False,False,,,,,,0,0.0,,,,,[],,
kVt2stZeE_A,https://www.youtube.com/watch?v=kVt2stZeE_A,False,False,,,,,,0,0.0,,,,,[],,
X7k_Vn2ZEgM,https://www.youtube.com/watch?v=X7k_Vn2ZEgM,False,False,,,,,,0,0.0,,,,,[],,
w_DYWFEki4c,https://www.youtube.com/watch?v=w_DYWFEki4c,False,False,,,,,,0,0.0,,,,,[],,
enEqbLySu3k,https://www.youtube.com/watch?v=enEqbLySu3k,False,False,,,,,,0,0.0,,,,,[],,
p2S2uzGCrh8,https://www.youtube.com/watch?v=p2S2uzGCrh8,False,False,,,,,,0,0.0,,,,,[],,
U8z2VwtBHSA,https://www.youtube.com/watch?v=U8z2VwtBHSA,False,False,,,,,,0,0.0,,,,,[],,
iG9CE55wbtY,https://www.youtube.com/watch?v=iG9CE55wbtY,False,False,,,,,,0,0.0,,,,,[],,
0de59G8_0eA,https://www.youtube.com/watch?v=0de59G8_0eA,False,False,,,,,,0,0.0,,,,,[],,
agXblcKhjEw,https://www.youtube.com/watch?v=agXblcKhjEw,False,False,,,,,,0,0.0,,,,,[],,
YwWLcM8EcO4,https://www.youtube.com/watch?v=YwWLcM8EcO4,False,False,,,,,,0,0.0,,,,,[],,
Cg3XwbIBn3w,https://www.youtube.com/watch?v=Cg3XwbIBn3w,False,False,,,,,,0,0.0,,,,,[],,
J4e_PtZBDJs,https://www.youtube.com/watch?v=J4e_PtZBDJs,False,False,,,,,,0,0.0,,,,,[],,
bMd_GxQaezU,https://www.youtube.com/watch?v=bMd_GxQaezU,False,False,,,,,,0,0.0,,,,,[],,
6dXjLqfqWqc,https://www.youtube.com/watch?v=6dXjLqfqWqc,False,True,,,,,,3,941.95,,,,,[],,
6ZCcfv_OpAE,https://www.youtube.com/watch?v=6ZCcfv_OpAE,False,False,,,,,,0,0.0,,,,,[],,
2xlJkOEhERo,https://www.youtube.com/watch?v=2xlJkOEhERo,False,False,,,,,,0,0.0,,,,,[],,
5MwyYi9OYow,https://www.youtube.com/watch?v=5MwyYi9OYow,False,False,,,,,,0,0.0,,,,,[],,
hbZ8dQ7Vm2M,https://www.youtube.com/watch?v=hbZ8dQ7Vm2M,False,False,,,,,,0,0.0,,,,,[],,
AMhaoqM5ydY,https://www.youtube.com/watch?v=AMhaoqM5ydY,False,False,,,,,,0,0.0,,,,,[],,
DeB13pRtv40,https://www.youtube.com/watch?v=DeB13pRtv40,False,False,,,,,,0,0.0,,,,,[],,
pDTjhGlODSU,https://www.youtube.com/watch?v=pDTjhGlODSU,False,False,,,,,,0,0.0,,,,,[],,
GrG9KF8OmzM,https://www.youtube.com/watch?v=GrG9KF8OmzM,False,False,,,,,,0,0.0,,,,,[],,
kj68cdx9q7g,https://www.youtube.com/watch?v=kj68cdx9q7g,False,False,,,,,,0,0.0,,,,,[],,
iQdCbESc_Hs,https://www.youtube.com/watch?v=iQdCbESc_Hs,False,False,,,,,,0,0.0,,,,,[],,
wofYWQOFAtE,https://www.youtube.com/watch?v=wofYWQOFAtE,False,False,,,,,,0,0.0,,,,,[],,
HYrtWkDllso,https://www.youtube.com/watch?v=HYrtWkDllso,False,True,,,,,,4,16205.12,,,,,[],,
mXO3UZzkq3Y,https://www.youtube.com/watch?v=mXO3UZzkq3Y,False,True,,,,,,3,1121.84,,,,,[],,
_-3Em5JcjZY,https://www.youtube.com/watch?v=_-3Em5JcjZY,False,True,,,,,,5,403.56,,,,,[],,
CLsRZ5OUQAQ,https://www.youtube.com/watch?v=CLsRZ5OUQAQ,False,False,,,,,,0,0.0,,,,,[],,
ibOBvgDTXmY,https://www.youtube.com/watch?v=ibOBvgDTXmY,False,False,,,,,,0,0.0,,,,,[],,
WDAZAgrzNoo,https://www.youtube.com/watch?v=WDAZAgrzNoo,False,False,,,,,,0,0.0,,,,,[],,
pcfBdhY5Cj0,https://www.youtube.com/watch?v=pcfBdhY5Cj0,False,False,,,,,,0,0.0,,,,,[],,
-xbbKzALia8,https://www.youtube.com/watch?v=-xbbKzALia8,False,False,,,,,,0,0.0,,,,,[],,
3Q_yNYM2Jis,https://www.youtube.com/watch?v=3Q_yNYM2Jis,False,False,,,,,,0,0.0,,,,,[],,
sDxT0OavG2k,https://www.youtube.com/watch?v=sDxT0OavG2k,False,True,,,,,,4,4.0,,,,,[],,
Ae3FVzBeIsU,https://www.youtube.com/watch?v=Ae3FVzBeIsU,False,True,,,,,,2,4013.04,,,,,[],,
R5WXxlVV2ew,https://www.youtube.com/watch?v=R5WXxlVV2ew,False,False,,,,,,0,0.0,,,,,[],,
q9ADrQGCHa4,https://www.youtube.com/watch?v=q9ADrQGCHa4,False,False,,,,,,0,0.0,,,,,[],,
hQrw6zK1ksI,https://www.youtube.com/watch?v=hQrw6zK1ksI,False,False,,,,,,0,0.0,,,,,[],,
85LH1n1fYpk,https://www.youtube.com/watch?v=85LH1n1fYpk,False,False,,,,,,0,0.0,,,,,[],,
UtjRXNr9Ge4,https://www.youtube.com/watch?v=UtjRXNr9Ge4,False,False,,,,,,0,0.0,,,,,[],,
3dy4SGkSD8M,https://www.youtube.com/watch?v=3dy4SGkSD8M,False,False,,,,,,0,0.0,,,,,[],,
lR04SgMWno8,https://www.youtube.com/watch?v=lR04SgMWno8,False,False,,,,,,0,0.0,,,,,[],,
Mk6b7_UW8eA,https://www.youtube.com/watch?v=Mk6b7_UW8eA,False,False,,,,,,0,0.0,,,,,[],,
h2RKj_ci0ac,https://www.youtube.com/watch?v=h2RKj_ci0ac,False,False,,,,,,0,0.0,,,,,[],,
3jfgQF3jX7A,https://www.youtube.com/watch?v=3jfgQF3jX7A,False,False,,,,,,0,0.0,,,,,[],,
qV33K2-Y2os,https://www.youtube.com/watch?v=qV33K2-Y2os,False,False,,,,,,0,0.0,,,,,[],,
Mp6P9t_Iu-A,https://www.youtube.com/watch?v=Mp6P9t_Iu-A,False,False,,,,,,0,0.0,,,,,[],,
MazrcgztObM,https://www.youtube.com/watch?v=MazrcgztObM,False,False,,,,,,0,0.0,,,,,[],,
qp7eM3OJ2fU,https://www.youtube.com/watch?v=qp7eM3OJ2fU,False,False,,,,,,0,0.0,,,,,[],,
Mf7xzR03SqA,https://www.youtube.com/watch?v=Mf7xzR03SqA,False,False,,,,,,0,0.0,,,,,[],,
LcqFu5Ob5Ks,https://www.youtube.com/watch?v=LcqFu5Ob5Ks,False,False,,,,,,0,0.0,,,,,[],,
wsc23Oanc04,https://www.youtube.com/watch?v=wsc23Oanc04,False,True,,,,,,3,1062.51,,,,,[],,
2ok24MpdIks,https://www.youtube.com/watch?v=2ok24MpdIks,False,False,,,,,,0,0.0,,,,,[],,
01s061ZHceg,https://www.youtube.com/watch?v=01s061ZHceg,False,False,,,,,,0,0.0,,,,,[],,
9VkH96JgxKo,https://www.youtube.com/watch?v=9VkH96JgxKo,False,False,,,,,,0,0.0,,,,,[],,
wy_-x9UtH8k,https://www.youtube.com/watch?v=wy_-x9UtH8k,False,False,,,,,,0,0.0,,,,,[],,
vf3L-ptym0g,https://www.youtube.com/watch?v=vf3L-ptym0g,False,False,,,,,,0,0.0,,,,,[],,
giqC56WYOPg,https://www.youtube.com/watch?v=giqC56WYOPg,False,False,,,,,,0,0.0,,,,,[],,
d5fmnfkoOso,https://www.youtube.com/watch?v=d5fmnfkoOso,False,False,,,,,,0,0.0,,,,,[],,
ZG__S3qu7oo,https://www.youtube.com/watch?v=ZG__S3qu7oo,False,False,,,,,,0,0.0,,,,,[],,
tIQrGfV9oA8,https://www.youtube.com/watch?v=tIQrGfV9oA8,False,False,,,,,,0,0.0,,,,,[],,
7Os4yP4bYSo,https://www.youtube.com/watch?v=7Os4yP4bYSo,False,False,,,,,,0,0.0,,,,,[],,
0YyLR6fHRv4,https://www.youtube.com/watch?v=0YyLR6fHRv4,False,False,,,,,,0,0.0,,,,,[],,
nGaGC-KCy18,https://www.youtube.com/watch?v=nGaGC-KCy18,False,False,,گونه نزدیک تهدید,,,,0,0.0,,,,,[],,
iF3a94AsqKg,https://www.youtube.com/watch?v=iF3a94AsqKg,False,False,,,,,,0,0.0,,,,,[],,
dAEqujEkKVs,https://www.youtube.com/watch?v=dAEqujEkKVs,False,False,,,,,,0,0.0,,,,,[],,
RFIQy1wSTB8,https://www.youtube.com/watch?v=RFIQy1wSTB8,False,False,,,,,,0,0.0,,,,,[],,
JPx7aZ7aqU4,https://www.youtube.com/watch?v=JPx7aZ7aqU4,False,False,,,,,,0,0.0,,,,,[],,
gS0regvM8_M,https://www.youtube.com/watch?v=gS0regvM8_M,False,False,,,,,,0,0.0,,,,,[],,
vPLTNXlz3u4,https://www.youtube.com/watch?v=vPLTNXlz3u4,False,False,,,,,,0,0.0,,,,,[],,
MzzLACYQNcI,https://www.youtube.com/watch?v=MzzLACYQNcI,False,False,,,,,,0,0.0,,,,,[],,
yOmxp3lCCgU,https://www.youtube.com/watch?v=yOmxp3lCCgU,False,False,,,,,,0,0.0,,,,,[],,
ufA92fRop0E,https://www.youtube.com/watch?v=ufA92fRop0E,False,False,,,,,,0,0.0,,,,,[],,
ITBGj3CSZOY,https://www.youtube.com/watch?v=ITBGj3CSZOY,False,False,,,,,,0,0.0,,,,,[],,
dDPLRPvtTPM,https://www.youtube.com/watch?v=dDPLRPvtTPM,False,True,,,,,,2,137.32,,,,,[],,
yyiSEhlDdGM,https://www.youtube.com/watch?v=yyiSEhlDdGM,False,False,,,,,,0,0.0,,,,,[],,
xvuyHq7TWo8,https://www.youtube.com/watch?v=xvuyHq7TWo8,False,False,,,,,,0,0.0,,,,,[],,
yn_7UCJND3I,https://www.youtube.com/watch?v=yn_7UCJND3I,False,False,,,,,,0,0.0,,,,,[],,
CbIjB2ZS9RQ,https://www.youtube.com/watch?v=CbIjB2ZS9RQ,False,False,,,,,,0,0.0,,,,,[],,
qSO1f09BWbI,https://www.youtube.com/watch?v=qSO1f09BWbI,False,False,,,,,,0,0.0,,,,,[],,
kaNTqrqmQ-E,https://www.youtube.com/watch?v=kaNTqrqmQ-E,False,False,,,,,,0,0.0,,,,,[],,
OEEX3F9YcDY,https://www.youtube.com/watch?v=OEEX3F9YcDY,False,False,,,,,,0,0.0,,,,,[],,
1OyhdfEv64k,https://www.youtube.com/watch?v=1OyhdfEv64k,False,False,,,,,,0,0.0,,,,,[],,
NJRLvTOevR4,https://www.youtube.com/watch?v=NJRLvTOevR4,False,False,,یوهان یوزف فاکس,,,,0,0.0,,,,,[],,
fPnRqmeAooI,https://www.youtube.com/watch?v=fPnRqmeAooI,False,False,,موومنت,,,,0,0.0,,,,,[],,
rXt94AcOUmU,https://www.youtube.com/watch?v=rXt94AcOUmU,False,True,,زندگی خودت را بکن,,,,0,2491.75,,,,,[],,
5TLUlqhmuO0,https://www.youtube.com/watch?v=5TLUlqhmuO0,False,False,,تنبل درختی قهوه ای,,,,0,0.0,,,,,[],,
6oWp2ouanEc,https://www.youtube.com/watch?v=6oWp2ouanEc,False,False,,گونه نزدیک تهدید,,,,0,0.0,,,,,[],,
1uSDzHW5cn8,https://www.youtube.com/watch?v=1uSDzHW5cn8,False,True,,زندگی خودت را بکن,,,,0,1187.88,,,,,[],,
pGZjSffFvus,https://www.youtube.com/watch?v=pGZjSffFvus,False,False,,نبرد یامازاکی,,,,0,0.0,,,,,[],,
FGo8kp1r5XE,https://www.youtube.com/watch?v=FGo8kp1r5XE,False,True,,فرودگاه لزم,,,,0,1610.74,,,,,[],,
h9EfnfYaQ8E,https://www.youtube.com/watch?v=h9EfnfYaQ8E,False,False,,,,,,0,0.0,,,,,[],,
CD99PqtFyJg,https://www.youtube.com/watch?v=CD99PqtFyJg,False,False,,خط هم سرایان فیلم,,,,0,0.0,,,,,[],,
ZBE7bOOrXCQ,https://www.youtube.com/watch?v=ZBE7bOOrXCQ,False,False,,باشگاه فوتبال مارلو,,,,0,0.0,,,,,[],,
PoS8_l-Kwow,https://www.youtube.com/watch?v=PoS8_l-Kwow,False,False,,,,,,0,0.0,,,,,[],,
BUuv-ZlBBMU,https://www.youtube.com/watch?v=BUuv-ZlBBMU,False,False,,,,,,0,0.0,,,,,[],,
EYKDGQD12gc,https://www.youtube.com/watch?v=EYKDGQD12gc,False,True,,,,,,21,66.4,,,,,[],,
H19uq0upcbk,https://www.youtube.com/watch?v=H19uq0upcbk,False,False,,,,,,0,0.0,,,,,[],,
KCR18aG67NI,https://www.youtube.com/watch?v=KCR18aG67NI,False,False,,,,,,0,0.0,,,,,[],,
dqDXFdmhkKc,https://www.youtube.com/watch?v=dqDXFdmhkKc,False,False,,,,,,0,0.0,,,,,[],,
2qMYCpyy1LU,https://www.youtube.com/watch?v=2qMYCpyy1LU,False,False,,,,,,0,0.0,,,,,[],,
Ek-EMkIbOEA,https://www.youtube.com/watch?v=Ek-EMkIbOEA,False,True,,,,,,12,203.62,,,,,[],,
cas7PFsPa1I,https://www.youtube.com/watch?v=cas7PFsPa1I,False,False,,,,,,0,0.0,,,,,[],,
91AUILAz8OU,https://www.youtube.com/watch?v=91AUILAz8OU,False,False,,,,,,0,0.0,,,,,[],,
e0prMM2iwI0,https://www.youtube.com/watch?v=e0prMM2iwI0,False,False,,,,,,0,0.0,,,,,[],,
P5qb--TZh1c,https://www.youtube.com/watch?v=P5qb--TZh1c,False,False,,,,,,0,0.0,,,,,[],,
heojhL1glU4,https://www.youtube.com/watch?v=heojhL1glU4,False,False,,,,,,0,0.0,,,,,[],,
m3rdjZzGdAA,https://www.youtube.com/watch?v=m3rdjZzGdAA,False,False,,,,,,0,0.0,,,,,[],,
JEft8tnEq9c,https://www.youtube.com/watch?v=JEft8tnEq9c,False,False,,,,,,0,0.0,,,,,[],,
4QpwRANVwns,https://www.youtube.com/watch?v=4QpwRANVwns,False,False,,,,,,0,0.0,,,,,[],,
Uukc82QJvUA,https://www.youtube.com/watch?v=Uukc82QJvUA,False,False,,,,,,0,0.0,,,,,[],,
Q9p5dcNxtfk,https://www.youtube.com/watch?v=Q9p5dcNxtfk,False,False,,,,,,0,0.0,,,,,[],,
CnbNt8qfmgo,https://www.youtube.com/watch?v=CnbNt8qfmgo,False,False,,,,,,0,0.0,,,,,[],,
qlHCsTTDyV4,https://www.youtube.com/watch?v=qlHCsTTDyV4,False,False,,,,,,0,0.0,,,,,[],,
iSePMwF6H7Y,https://www.youtube.com/watch?v=iSePMwF6H7Y,False,False,,,,,,0,0.0,,,,,[],,
1x1rMALkIy0,https://www.youtube.com/watch?v=1x1rMALkIy0,False,False,,,,,,0,0.0,,,,,[],,
B8Vz0jAv5mM,https://www.youtube.com/watch?v=B8Vz0jAv5mM,False,False,,,,,,0,0.0,,,,,[],,
_fs8inOdLso,https://www.youtube.com/watch?v=_fs8inOdLso,False,False,,,,,,0,0.0,,,,,[],,
qXfXSJjm7bs,https://www.youtube.com/watch?v=qXfXSJjm7bs,False,False,,,,,,0,0.0,,,,,[],,
lISnV6OSvX4,https://www.youtube.com/watch?v=lISnV6OSvX4,False,False,,,,,,0,0.0,,,,,[],,
lcuOkIo37yE,https://www.youtube.com/watch?v=lcuOkIo37yE,False,False,,,,,,0,0.0,,,,,[],,
NtaxTNaORW4,https://www.youtube.com/watch?v=NtaxTNaORW4,False,False,,,,,,0,0.0,,,,,[],,
fX_VMg1dI6k,https://www.youtube.com/watch?v=fX_VMg1dI6k,False,False,,,,,,0,0.0,,,,,[],,
Wvus1GLDR7A,https://www.youtube.com/watch?v=Wvus1GLDR7A,False,False,,,,,,0,0.0,,,,,[],,
18eJsCTT0_0,https://www.youtube.com/watch?v=18eJsCTT0_0,False,False,,,,,,0,0.0,,,,,[],,
qv-nlNwUM_c,https://www.youtube.com/watch?v=qv-nlNwUM_c,False,False,,,,,,0,0.0,,,,,[],,
